"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-06",101.7196,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-07",101.6188,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-08",101.5284,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-09",101.4645,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-10",101.4345,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-11",101.3958,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1974-12",101.2861,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-01",101.0615,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-02",100.8069,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-03",100.6446,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-04",100.6741,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-05",100.8186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-06",100.98,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-07",101.0778,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-08",101.0721,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-09",100.8918,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-10",100.4666,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-11",99.93388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1975-12",99.45895,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-01",99.16388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-02",98.99793,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-03",98.90124,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-04",98.83934,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-05",98.76857,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-06",98.64533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-07",98.44436,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-08",98.22939,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-09",98.09133,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-10",98.10055,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-11",98.1821,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1976-12",98.23791,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-01",98.19661,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-02",98.08912,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-03",97.95853,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-04",97.83626,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-05",97.7412,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-06",97.69694,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-07",97.72167,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-08",97.7674,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-09",97.77396,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-10",97.70222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-11",97.60627,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1977-12",97.57378,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-01",97.69061,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-02",97.94192,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-03",98.33178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-04",98.8684,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-05",99.41074,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-06",99.7625,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-07",99.76047,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-08",99.55331,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-09",99.31467,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-10",99.1612,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-11",99.10219,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1978-12",99.14048,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-01",99.27895,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-02",99.42962,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-03",99.48543,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-04",99.37978,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-05",99.24095,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-06",99.26118,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-07",99.59911,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-08",100.123,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-09",100.6772,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-10",101.1626,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-11",101.5866,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1979-12",101.9723,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-01",102.3283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-02",102.6571,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-03",102.941,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-04",103.1544,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-05",103.3222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-06",103.4633,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-07",103.5812,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-08",103.6798,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-09",103.7513,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-10",103.7823,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-11",103.7878,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1980-12",103.7796,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-01",103.7611,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-02",103.7358,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-03",103.6989,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-04",103.6368,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-05",103.5378,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-06",103.3748,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-07",103.1262,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-08",102.8595,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-09",102.6647,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-10",102.6059,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-11",102.6007,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1981-12",102.5313,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-01",102.3028,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-02",101.9645,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-03",101.5709,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-04",101.1519,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-05",100.7389,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-06",100.3631,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-07",100.048,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-08",99.76523,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-09",99.4862,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-10",99.20268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-11",98.94283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1982-12",98.7657,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-01",98.73206,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-02",98.79247,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-03",98.89978,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-04",99.0275,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-05",99.14139,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-06",99.20303,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-07",99.1874,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-08",99.15257,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-09",99.17653,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-10",99.31318,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-11",99.48952,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1983-12",99.60552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-01",99.59428,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-02",99.54249,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-03",99.57024,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-04",99.75154,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-05",99.95511,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-06",99.9784,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-07",99.65936,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.16847,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-09",98.72341,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-10",98.47559,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-11",98.35083,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1984-12",98.24467,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-01",98.09457,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-02",97.93347,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-03",97.82972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-04",97.83795,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-05",97.89265,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-06",97.90496,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-07",97.81318,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-08",97.67551,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-09",97.57787,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-10",97.58769,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-11",97.66759,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1985-12",97.77067,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-01",97.86569,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-02",97.93914,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-03",97.97901,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-04",97.9802,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-05",97.98346,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-06",98.04794,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-07",98.22163,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-08",98.4506,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-09",98.66814,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-10",98.82848,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-11",98.95203,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1986-12",99.07018,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-01",99.20681,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-02",99.36532,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-03",99.54957,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-04",99.76309,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-05",99.98245,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-06",100.1803,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-07",100.3423,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.5061,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.7304,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-10",101.0628,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-11",101.4466,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1987-12",101.8089,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-01",102.0973,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-02",102.338,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-03",102.5577,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-04",102.7531,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-05",102.8813,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-06",102.8483,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-07",102.5649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-08",102.1638,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-09",101.8095,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-10",101.6269,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-11",101.5822,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1988-12",101.6396,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-01",101.7798,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-02",101.9157,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-03",101.9369,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-04",101.757,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-05",101.477,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-06",101.2232,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-07",101.086,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-08",101.0314,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-09",101.0126,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-10",100.998,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-11",100.9636,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1989-12",100.8816,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-01",100.7286,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-02",100.541,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-03",100.358,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-04",100.1991,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-05",100.0362,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-06",99.82229,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-07",99.52182,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-08",99.19392,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-09",98.92477,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-10",98.78765,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-11",98.74421,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1990-12",98.75536,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-01",98.79841,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-02",98.82961,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-03",98.79371,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-04",98.64529,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-05",98.43722,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-06",98.23254,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-07",98.07611,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-08",97.96278,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-09",97.88869,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-10",97.85951,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-11",97.85943,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1991-12",97.88033,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-01",97.92186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-02",97.97055,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-03",98.01083,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-04",98.02892,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-05",98.02502,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-06",97.99533,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-07",97.93589,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-08",97.87225,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-09",97.84014,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-10",97.87021,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.94135,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.02946,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-01",98.11514,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-02",98.17435,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-03",98.17164,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.0797,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-05",97.96097,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.90186,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.97385,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-08",98.13498,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-09",98.34168,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-10",98.57172,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-11",98.80131,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1993-12",99.01165,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-01",99.19577,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-02",99.38472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-03",99.62106,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-04",99.92763,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-05",100.2288,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-06",100.4118,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-07",100.3935,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-08",100.3052,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-09",100.3269,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-10",100.5918,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-11",100.981,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1994-12",101.3307,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-01",101.5168,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-02",101.5778,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-03",101.5551,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-04",101.4581,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-05",101.3132,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-06",101.1299,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-07",100.9134,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-08",100.7176,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-09",100.6242,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-10",100.7025,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-11",100.8661,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1995-12",101.0049,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-01",101.0318,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-02",100.9539,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-03",100.7666,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-04",100.4536,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-05",100.094,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-06",99.78249,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-07",99.59378,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-08",99.50056,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-09",99.48314,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-10",99.54394,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-11",99.64599,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1996-12",99.75732,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-01",99.85397,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-02",99.91377,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-03",99.89853,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-04",99.77306,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.59923,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.45126,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.37933,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.34728,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.30465,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.21864,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.11676,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1997-12",99.0415,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-01",99.02076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-02",99.01178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.94814,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.77502,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-05",98.53909,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-06",98.29889,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-07",98.09802,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-08",97.94253,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-09",97.84412,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.81802,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-11",97.82372,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1998-12",97.81735,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-01",97.77222,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-02",97.71151,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-03",97.67456,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-04",97.69875,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-05",97.77763,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-06",97.91553,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-07",98.1275,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-08",98.38032,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-09",98.64318,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-10",98.89773,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-11",99.1379,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","1999-12",99.35193,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-01",99.51859,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-02",99.62972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-03",99.65491,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-04",99.56176,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-05",99.42204,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-06",99.32099,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-07",99.31302,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-08",99.33887,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-09",99.3124,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-10",99.17356,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-11",98.99371,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2000-12",98.87792,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-01",98.90843,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-02",99.02385,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-03",99.14635,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.22389,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.26544,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.28961,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-07",99.30946,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-08",99.33455,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.37743,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.45477,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.57078,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.74502,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.0014,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.2991,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.5916,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.8441,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-05",101.0563,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-06",101.2206,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-07",101.3194,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-08",101.3718,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.3866,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-10",101.3629,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-11",101.328,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.308,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-01",101.3105,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-02",101.2923,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-03",101.1823,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-04",100.927,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.6261,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.4203,
